id,z,coverage,coverage_class
44047c3e10,735,0.0,0
6636021b35,310,0.012939907852171357,1
93a8901635,431,0.21370453877070875,3
f19b7d20bb,451,0.7722772277227723,8
d916ac7864,243,0.4225075972943829,5
97e78a5448,694,0.15645524948534456,2
c6612326fa,308,0.6448387412998725,7
2775c5f447,768,0.44319184393686895,5
6a6ebb2255,649,0.4789726497402215,5
eff595dbcc,688,0.0,0
b4e23ae450,441,0.7360062738947162,8
6419fd454b,378,0.0,0
3c3e74faf6,727,0.013233996666993432,1
56a4e5c1e5,274,0.5413194784825017,6
903206854b,471,0.04029016763062445,1
869f99406d,632,0.45064209391236154,5
084d3ed9c8,317,0.5316145475933732,6
90bf0125af,582,0.0,0
387b6956c4,355,0.16929712773257524,2
7a6d32bcae,300,0.010489167728654054,1
6c8ad32f36,551,0.7915890598960886,8
51acfd1399,596,0.8367807077737477,9
3f9df26c0c,886,0.0,0
26281da345,527,0.38378590334280954,4
9895f188e8,457,0.18792275267130673,2
680ce5b666,281,0.03293794726007254,1
935cba59ad,699,0.0,0
b5a47c646f,680,0.0,0
ff8bf1417c,90,0.0,0
9a71e8563b,184,0.0,0
9f459445b6,359,0.3339868640329379,4
0b73b427d1,475,0.40819527497304187,5
bd4f797d33,313,0.5484756396431723,6
164873b51f,162,0.0,0
fff6522bd1,431,0.08685422997745319,1
bfcd0fb5ac,276,0.10155867071855701,2
2f8e4f82fd,330,0.0,0
f6576d4cbe,479,0.109204979903931,2
af6fe9a9c8,540,0.6359180472502696,7
b70f0ab0c2,514,0.22066464072149788,3
9347c39706,924,0.2899715714145672,3
30cc3d3982,799,0.0029408881482207625,1
a163126d96,617,0.8573669248112931,9
9ba564058f,440,0.7294382903636898,8
fe85864f8f,159,0.0,0
c673bebe29,556,0.9058915792569356,10
56974f6864,462,0.0,0
c59e5f46c0,242,0.7871777276737575,8
c307912941,306,0.0,0
fdd73141d6,539,0.8338398196255269,9
7ec58d0743,634,0.0,0
6baf05d61e,675,0.0,0
99d7f0c538,500,0.5889618664836781,6
64f41e36f2,697,0.0,0
1ca865b041,791,0.23732967356141554,3
cbbf379ef8,464,0.02921282227232624,1
056bfa0cc8,389,0.0,0
30cb1002fb,527,0.2973237917851191,3
27f923aac9,717,0.556514067248309,6
65e2650a80,528,0.0,0
16a9609841,618,0.0,0
0923f7bef9,954,0.0,0
b6bd6424eb,368,0.0,0
e6e3e58c43,448,0.7722772277227723,8
b0a2fe2a63,561,0.0,0
2993a272be,442,0.004999509851975297,1
83645a3b6f,452,0.052837957063033035,1
7769e240f0,211,0.0,0
5d7424eab2,282,0.6887560043133026,7
4e89a919ed,500,0.0,0
3b5e9c6e05,441,0.01499852955592589,1
c7c3a8a806,532,0.0781295951377316,1
bcbe3c0ee2,419,0.16910106852269385,2
2d3c0a68f9,623,0.0,0
91c003779c,314,0.0,0
8cbefc189e,383,0.00029408881482207626,1
ca393f0eaf,561,0.0,0
81ab8c6bb7,639,0.0,0
55111519ec,823,0.0,0
18f3626b0f,430,0.01588079600039212,1
6cafc8475b,828,0.0,0
223e0c3942,598,0.0,0
cadfbf8011,546,0.9982354671110676,10
7140b36ff6,396,0.11420448975590629,2
57f8b13094,578,0.0,0
5b3b86341f,213,0.012155671012645818,1
9fff0319cd,490,0.9932359572590922,10
d531fa41aa,315,0.0,0
8f07ef8585,463,0.001176355259288305,1
3a690dbd1b,354,0.04479952945789629,1
2fa4260cde,788,0.0,0
78c50b3977,812,0.12116459170669543,2
7aa7e1b355,498,0.2477208116851289,3
891fa63295,769,0.5833741790020586,6
7d41b0a6e1,427,0.42358592294873054,5
ab7d09443f,514,0.4993628075678855,5
aede306d15,574,0.0,0
a3079aded1,489,0.623076169003039,7
3598c246d7,477,0.4154494657386531,5
88839f49f9,618,0.12557592392902656,2
c56524ded9,316,0.6295461229291246,7
9718102ef6,209,0.49750024507401236,5
1b71d67404,424,0.004803450642093913,1
b28aeb78e0,416,0.15331830212724243,2
52e7de7430,367,0.15537692383099697,2
e1bd09e50b,427,0.14527987452210567,2
1d2382ac3f,254,0.0,0
ad76d4cd21,282,0.0005881776296441525,1
a27e64c2f7,514,0.0,0
911efbb175,231,0.4018233506518969,5
8686b3a5d4,715,0.5826879717674738,6
4e41f7a5df,329,0.0,0
0c376f6728,366,0.3038917753161455,4
b07fc3b87c,356,0.7376727771787079,8
ebcd41b5f1,502,0.2740907754141751,3
eeecc7ab39,499,0.8811881188118812,9
e2dd6ebd6b,247,0.1177335555337712,2
f2e9faa785,512,0.5585726889520636,6
b095375d19,179,0.9367709048132536,10
5b217529e7,446,0.7623762376237624,8
774ee8afcf,484,0.13312420350945986,2
958a3dd464,426,0.0,0
0b7b00ebfd,327,0.0,0
26ae98fddb,264,0.0,0
5a6fa22207,382,0.24262327222821292,3
c8adc706f5,516,0.6847367905107342,7
740d34befe,602,0.2526222919321635,3
98f91cd1b8,157,0.0,0
e337021e6a,701,0.0,0
24bf79cd1e,453,0.5831781197921773,6
dd580d1681,765,0.18027644348593275,2
e199174d64,633,0.0,0
56d025f76c,827,0.0,0
500d909b87,702,0.29771591020488186,3
feadf0e85d,462,0.29928438388393297,3
2356ec6570,334,0.0,0
ea1332b03d,302,0.0,0
c1f92fd149,220,9.802960494069208e-05,1
8dc946b34d,449,0.3765317125771983,4
72ef4718f3,151,0.0,0
b833fdb882,314,0.951279286344476,10
94551e800f,787,0.08979511812567395,1
45a7562dbf,175,0.0,0
060f14fcee,480,0.8636408195274973,9
b6804bfa43,772,0.9171649838251151,10
9382a047a8,474,0.12322321341044995,2
9fabca6b17,205,0.0,0
5970137a1e,540,0.009214782864425057,1
d553c91194,445,0.00235271051857661,1
8b0d0b0633,720,0.025977845309283404,1
ae6ea6e613,213,0.0,0
8c38199b15,680,0.11753749632388981,2
48d34846d7,516,0.8039407901186159,9
3b2f902ec6,858,0.0,0
c2395da60e,188,0.0,0
66c603a013,606,0.8703068326634643,9
c50ba562ef,315,0.0,0
6ecba60505,752,0.2439956866973826,3
f7ff576dc4,542,0.10989118713851583,2
a12d2c10a9,289,0.01176355259288305,1
8164beeaf5,386,0.0,0
a701844e9a,480,0.8964807371826291,9
5c616dea00,263,0.0,0
5378360450,466,0.5576904225075973,6
65e01bd65f,464,0.6048426624840701,7
d8bed49320,260,0.0,0
465463b009,771,0.0,0
9260b4f758,227,0.0,0
87c6bf0012,685,0.09106950298990295,1
aa1cd9fb71,319,0.24615233800607783,3
70a32506ab,118,0.46181746887560043,5
230b98e713,766,0.0,0
33ba7dd9a1,237,0.0,0
9bc9c403e0,656,0.0,0
6ef46555e2,385,0.3122242917361043,4
44381a3f55,73,0.0,0
fad11bf2fa,371,0.601411626311146,7
7b2032d7d1,106,0.0,0
f122ead5f2,513,0.06656210175472993,1
ef58213c9b,700,0.0,0
ed66549524,574,0.0,0
69098163e1,432,0.7537496323889815,8
c4ee594685,296,0.7446328791294972,8
7a095f0b21,315,0.7008136457210078,8
e88b8de75c,219,0.0,0
ba1ae7a6c7,258,0.0,0
b1ac5ed0b3,99,0.0,0
ff238df1c4,700,0.47779629448093325,5
a1dae195e7,435,0.9880403881972356,10
f566a7cbc6,301,0.0,0
d2b40a2781,587,0.6066071953730027,7
71f724c7ef,584,0.8980492108616802,9
a92f49d2d9,273,0.0,0
578aefa47e,835,0.08136457210077444,1
921b60e76d,215,0.0007842368395255367,1
b521c9ddf3,609,0.9812763454563278,10
7d8e29261b,433,0.017253210469561808,1
5717740aa6,458,0.0,0
8612ca9286,488,0.0,0
60a0ca8d0e,581,0.015096559160866581,1
0a41de5e3b,449,0.009116753259484365,1
4ff5c5ef47,576,0.0,0
3862950849,481,0.2081168512890893,3
fe0ff502fb,942,0.0,0
75d0e44b1c,499,0.03009508871679247,1
2b405e7016,693,0.0,0
5ad7172ca7,351,0.0,0
178bd2185d,643,0.0,0
33820f50d8,401,0.0,0
182bfc6862,363,0.9405940594059405,10
060cdfded5,165,0.0,0
180d2ec2cc,578,0.006764042740907754,1
9dc604318f,702,0.0,0
c1431cfade,480,0.5849426526811097,6
a0729c7a02,490,0.1398882462503676,2
e358121d19,371,0.43054602489951965,5
ba4781de48,196,0.0,0
c26d515fdb,174,0.0,0
a7fa6dd049,282,0.05842564454465248,1
30307d5103,444,0.18909910793059503,2
25f2e30c66,232,0.0,0
505483d249,573,0.06479756886579748,1
82a285227e,689,0.5525928830506813,6
4a11c0f4ad,530,0.0,0
c98504a8ab,484,0.0008822664444662288,1
af296d1c0a,678,0.2131163611410646,3
812c804456,413,0.0,0
d6987190ea,520,0.0,0
d2e14828d5,72,0.0,0
b39fe87a25,789,0.0941084207430644,1
bf76c8aff3,733,0.12822272326242526,2
824152cf1c,292,0.01823350651896873,1
4b17d5fb8f,667,0.0,0
20349d0a12,367,0.2627193412410548,3
740070f15a,402,0.0,0
c80f09bee6,546,0.4728948142338986,5
baac3469ae,491,0.45544554455445546,5
7b815ae7fb,569,0.2853641799823547,3
d944700bae,348,0.0,0
9090f8f97b,253,0.14527987452210567,2
fbfa863bd4,374,0.5306342515439663,6
9b5bed5c6f,113,0.0,0
930cbb8ccb,529,0.0,0
7f0e67d5ec,161,0.36368983432996765,4
22398d77b8,560,0.0,0
ebe8198105,638,0.3593765317125772,4
4fdc882e4b,955,0.6831683168316832,7
857e511397,714,0.4644642682089991,5
a685e6f87e,565,0.0036270953828056074,1
d3c9529867,773,0.800705813155573,9
6e691f1825,177,0.0,0
808cbefd71,112,0.0,0
e366f9d62b,290,0.7712969316733653,8
eb91416afe,397,0.246740515635722,3
0061281eea,549,0.5398490344083914,6
bebae78c6a,887,0.0,0
f409d55fee,780,0.7826683658464857,8
877d1a7ebe,746,0.0,0
c0fe58323e,204,0.0,0
399694c381,441,0.0,0
b4e61836df,603,0.0,0
8a55cca47a,645,0.5411234192726203,6
0fcbd0567b,789,0.0,0
eead2fc101,432,0.0,0
9694a662dc,758,0.0,0
be4db8ff8a,807,0.0,0
25c415e373,121,0.0,0
b15313d4e8,844,0.6624840701891971,7
31b003483c,612,0.11861582197823743,2
40a7f422e2,623,0.8523674149593177,9
ebdef67fa5,663,0.011861582197823742,1
9ecc1f5457,517,0.0,0
1bebafb9f3,300,0.0,0
3a5e5f4202,198,0.003234976963042839,1
7135ca553a,128,0.0,0
269b6cad0d,160,0.0,0
24a38972a3,106,0.0,0
90b1a59d1b,710,0.8373688854033918,9
5f8370ed60,570,0.3854524066268013,4
c33e3a20a4,668,0.106656210175473,2
919157e393,652,0.462601705715126,5
641ef8ba11,624,0.0,0
4864559ba5,110,0.0,0
6cf6889e33,784,0.0,0
5cefe5b52c,176,0.0,0
c8bd99cbb0,448,0.6441525340652877,7
07cbc65347,495,0.0,0
33dfce3a76,780,0.8910891089108911,9
a7254b3aa6,820,0.02636996372904617,1
7e5cdca0b7,502,0.19488285462209587,2
4630209118,702,0.4223115380845015,5
881407fa84,474,0.0,0
a5005ea567,315,0.32859523576119987,4
280dcd0b2d,137,0.0,0
9e8e175c01,217,0.009018723654543672,1
ff9d2e9ba7,321,0.0,0
9ca520f895,784,0.46554259386334673,5
2f4fb95bb7,331,0.40094108420743063,5
b7dc0d87fd,258,0.0,0
0e16439e05,541,0.9870600921478286,10
29162a3471,683,0.9823546711106754,10
f454efbd20,655,0.6705224977943339,7
7e68df3981,792,0.41309675522007644,5
9f0c9f3b90,645,0.41711596902264486,5
23c72b10cb,704,0.5391628271738065,6
1804b11f9a,532,0.0,0
53b480e29f,172,0.0,0
f599fad413,372,0.9768650132339967,10
8824cdcbf0,394,0.7230663660425448,8
d465b396f2,509,0.016959121654739732,1
b7c462dd1c,707,0.7101264581903735,8
a6625b8937,944,0.6039603960396039,7
ca82310ee1,500,0.9825507303205568,10
f463f6b15b,697,0.6049406920890109,7
c5493cc7b0,654,0.28095284776002355,3
f8ca1f5c5a,598,0.5939613763356534,6
27f6632fd1,278,0.0,0
f362d474b7,533,0.0,0
753371cca5,608,0.0,0
103713e20d,718,0.009018723654543672,1
186d861771,578,0.04499558866777767,1
fadd701a33,144,0.0,0
631dacfc0f,566,0.341927262033134,4
7f5914b74a,850,0.0,0
20b11dcfb8,611,0.4509361827271836,5
9eaf536a63,828,0.9947064013332026,10
58edb9b58c,515,0.0,0
e3e92cc747,529,0.0,0
7db7a5fb8f,455,0.0,0
03c9b5ffe8,819,0.15027938437408098,2
ec5afeae66,588,0.0,0
1c78d88cb8,304,0.0,0
87cf2c6542,670,0.07969806881678267,1
1a0996a817,487,0.14655425938633468,2
bf294b9661,533,0.5078913831977258,6
9b09626522,722,0.0,0
829ebfbb32,817,0.0,0
3b9586e2ff,361,0.02862464464268209,1
24cb80b5da,467,0.22007646309185375,3
7fa6578978,670,0.030781295951377317,1
6a1fd3c67e,640,0.40466620919517693,5
ed761ad8ef,806,0.8989314773061464,9
2a26fb616b,693,0.16282717380648956,2
6da04e4c20,705,0.0,0
f5e72111d0,133,0.0,0
c61e0f2507,764,0.002156651308695226,1
8978bc57b7,390,0.8619743162435055,9
0e53e6294a,537,0.8557004215273012,9
2eca5f70b1,406,0.22203705519066758,3
b981d35c43,598,0.0,0
8fd4178b11,753,0.26595431820409765,3
5f1df5e4a8,385,0.006764042740907754,1
85bca2aade,436,0.0,0
38438eab6c,428,0.5032839917655132,6
d8f80479ac,169,0.0,0
8e7324c8ed,383,0.0,0
dc7c506beb,927,0.8215861190079404,9
89340d64ab,312,0.0,0
c70619fb09,927,0.0,0
8945b8916d,414,0.00029408881482207626,1
93b51f6335,566,0.35104401529261836,4
725a0ae373,264,0.9423585922948731,10
86365721e2,480,0.695029899029507,7
27c4850501,721,0.7139496127830605,8
ce3e6bba2e,793,0.0,0
66cd32da94,630,0.34114302519360845,4
3c10a71f62,328,0.26595431820409765,3
28e3c1128c,678,0.0,0
54a3636ba6,704,0.4722086069993138,5
8d70a676cd,838,0.0,0
c1ed7e8344,803,0.0,0
b9fb7882a0,248,0.03293794726007254,1
4ed2467e7c,684,0.2988922654641702,3
0b9cb1205a,437,0.034310361729242234,1
25fb3a895a,468,0.0,0
10a1a5b78f,526,0.11792961474365259,2
edd5fc6648,287,0.12283109499068719,2
263bd9dfd6,370,0.5029899029506911,6
35f3cb48d6,415,0.0,0
5691530ff4,615,0.06048426624840702,1
d56050d3ab,326,0.09322615429859818,1
91823ecb1f,758,0.07705126948338398,1
b6520147bb,588,0.45024997549259876,5
d274664a41,795,0.0,0
d69c382be5,676,0.0831291049897069,1
2ecb2b0797,390,0.09244191745907264,1
834861f1b6,461,0.7920792079207921,8
ef060b82b1,823,0.3569257915890599,4
c82f7676ac,414,0.0,0
c356f76804,638,0.9765709244191746,10
489a8fd021,510,0.0,0
70d9a282d1,733,0.5795510244093717,6
9ca1ebe351,376,0.0,0
387aa87ae2,541,0.0,0
878566ab56,129,0.027154200568571707,1
b40844d201,259,0.09695127928634448,1
ec857f4518,430,0.0,0
fe37eddf8e,203,0.0,0
78be8270bb,284,0.8153122242917361,9
dc0119712d,458,0.0,0
3358462c1b,542,0.43936868934418194,5
1435d5602c,712,0.13537888442309579,2
0ea5ea6946,142,0.0,0
e843caea8f,260,0.5015194588765808,6
858f01d368,698,0.0027448289383393784,1
b0e479668d,617,0.0,0
5dfa4cfa2d,590,0.7776688559945103,8
020678ec1b,174,0.46005293598666797,5
d059fcb2fd,481,0.0,0
7f2694ca3f,425,0.590236251347907,6
2f746f8726,297,0.594059405940594,6
eeca9d6a63,477,0.0,0
c1503fb0ec,480,0.0,0
016fc8031c,422,0.0,0
8e93b66386,185,0.6819919615723948,7
10aa115164,657,0.1325360258798157,2
9f7e064e9f,805,0.020880305852367415,1
f42a7e65f2,589,0.0,0
04cd9599a3,480,0.6357219880403882,7
0461a2fb30,562,0.0,0
3734601c15,461,0.16772865405352416,2
1463aee5b3,482,0.0,0
c29c36a1e8,432,0.4195667091461621,5
40bb5a9cbe,432,0.37623762376237624,4
d68c08baec,241,0.0016665032839917656,1
45a2a01008,801,0.0,0
5f98029612,193,0.900990099009901,10
6c25735f24,111,0.0,0
30e4d22141,711,0.0,0
19cc342b91,344,0.1499852955592589,2
18c4cdefec,492,0.0,0
5d600057f5,310,0.0483285952357612,1
d9044ee3c6,843,0.01225370061758651,1
565d2342f2,214,0.3106558180570532,4
7b5d5d40fe,362,0.8160964611312617,9
3c1097c378,286,0.01637094402509558,1
63532a858b,490,0.0,0
b4b225aaa8,502,0.6363101656700324,7
1b6919f87c,655,0.5686697382609548,6
ccdd1c542f,488,0.0006862072345848446,1
6150f39f8d,242,0.0,0
766784f810,403,0.5076953239878443,6
1c41821d13,499,0.5451426330751887,6
dfa4d727b8,710,0.7729634349573571,8
4d341171a4,348,0.13243799627487501,2
3975043a11,730,0.5643564356435643,6
fa9da6a455,94,0.0,0
ba705c8398,690,0.16067052249779434,2
aa21ba676c,542,0.1587099303989805,2
488f5f133e,397,0.9878443289873542,10
66eeb09788,266,0.0656798353102637,1
6f79e6d54b,58,0.0,0
4ce60abe5f,807,0.02401725321046956,1
bdb9ba462f,382,0.2293892755612195,3
aae8971d6e,231,0.030585236741495932,1
7114209cf0,593,0.0,0
3c2ea1a63f,847,0.0,0
0f7aa746d6,314,0.018037447309087344,1
8c8c2012e7,479,0.921674345652387,10
04f7a73f2b,548,0.0,0
fdc1ac926a,795,0.0,0
5ffd928d1e,389,0.24350553867267916,3
a826e5e6e5,781,0.011371434173120282,1
b9fd9429e3,516,0.3241839035388687,4
dea0a56bab,490,0.0,0
8c99d8c85f,551,0.0,0
182ea1798b,268,0.14047642388001177,2
51be9fc3d5,81,0.0,0
fbcd92f03f,417,0.00039211841976276833,1
7e138bf911,593,0.5770022546809136,6
20c99dee06,675,0.0,0
9f96821d81,600,0.34124105479854916,4
9a4864ff06,551,0.0,0
9daa6c133f,942,0.14194686795412215,2
1313dbf1d7,654,0.0,0
10e835f9ab,614,0.7977649250073522,8
cc876896b5,157,0.0,0
8e3228d793,658,0.40584256445446526,5
53c79255ba,622,0.7757082638956965,8
a7bc02b7d4,487,0.07460052935986668,1
bc3156b1e4,67,0.1438094304479953,2
68b6abcefc,416,0.0,0
c9f7f4020f,378,0.45397510048034506,5
9e966d733c,201,0.06871875306342515,1
569f85c4ce,308,0.0,0
1037da2ff7,539,0.745613175178904,8
7c9c01ebe8,796,0.0,0
a2b7af2907,214,0.0,0
3525fcea1e,467,0.0,0
38c0d9ca8e,394,0.28457994314282914,3
4ad2ddacfc,615,0.9675522007646309,10
085e7a048e,270,0.04185864130967552,1
ae6b6df24d,718,0.0,0
6457057cec,675,0.03646701303793746,1
6c793e5879,174,0.8627585530830311,9
91bfe61493,475,0.6967944319184394,7
a33ef5ed68,646,0.15174982844819135,2
b33e244157,142,0.0,0
90b14e3f04,391,0.6556219978433487,7
287b0f197f,294,0.0,0
6dfaae4996,424,0.22272326242525242,3
e7e9165d9b,225,0.0,0
c576ef893a,298,0.45995490638172726,5
457f80b1c5,933,0.0,0
176ad39bc7,224,0.27056170963631015,3
8b0478ed02,750,0.6565042642878149,7
380ff30e30,892,0.5214194686795413,6
d9457c3b1c,567,0.2762474267228703,3
8d9b8d724a,216,0.0,0
46b424e067,555,0.25468091363591805,3
d0aeb260e8,832,0.047348299186354276,1
fb9b58527c,716,0.10234290755808254,2
8d9314a9f4,846,0.6576806195471032,7
6af48dfcdd,322,0.037153220272522304,1
6e86fed535,530,0.6958141358690324,7
06d21d76c4,82,0.0891089108910891,1
75b4a808b3,326,0.0,0
a5eedd418a,178,0.3049701009704931,4
e082398595,652,0.0,0
a15eff2958,782,0.14331928242329184,2
7de09d894b,297,0.8157043427114988,9
a54d582262,670,0.7128712871287128,8
aa56279e8f,265,0.0,0
06d3201dd0,510,0.4547593373198706,5
42c563d895,505,0.9791196941476326,10
df3a1c2d7b,528,0.19978433486913047,2
2fa889172a,626,0.331732183119302,4
359128303c,436,0.0,0
4a39459597,373,0.6842466424860307,7
1a1b0c1549,464,0.016763062444858347,1
d2b77b255b,589,0.2481129301048917,3
67bc6ac1f4,769,0.3595725909224586,4
e0dade9896,277,0.0,0
ad6fe18943,534,0.09361827271836094,1
26527458de,587,0.0,0
aff87f7ba7,478,0.580041172434075,6
4654389112,164,0.0,0
bbf8c7968a,398,0.0,0
528cb6678c,329,0.21635133810410745,3
fea1ff8505,608,0.0235271051857661,1
c4a681819d,714,0.0,0
9ff59d834b,565,0.0,0
6738d474a3,84,0.0,0
b33b1f9db6,441,0.28556023919223605,3
66b4280f4e,572,0.3293794726007254,4
51870e8500,159,0.0,0
7074e402ca,384,0.8995196549357906,9
1a8c4fd6ea,707,0.20350945985687677,3
68d00224e0,521,0.0,0
7beceb5850,625,0.15929810802862465,2
681ee85a7b,439,0.0,0
7738fbabca,785,0.8501127340456818,9
33041df256,835,0.0,0
0ec68b2e42,635,0.028722674247622784,1
857f570585,259,0.0,0
70c7bb7616,856,0.0,0
c79d52ffc3,259,0.0,0
5ecf1f5cb4,273,0.6823840799921577,7
70e5bd9d27,709,0.9667679639251053,10
8ee20f502e,76,0.0,0
fd5c3c20d6,659,0.17419860797960984,2
e69330b40a,368,0.8358984413292815,9
deec7bb4d9,263,0.0,0
fc87224914,245,0.05117145377904127,1
e37b8208fa,509,0.36486618958925593,4
a56ff4758a,665,0.024213312420350946,1
e929ca0e34,776,0.0,0
b052410a6a,673,0.9728457994314282,10
f57e741b5b,618,0.2816390549946084,3
dfd3138198,373,0.0,0
6d593a19d1,436,0.0026467993333986863,1
94c94ee7b6,650,0.7103225174002549,8
d7215eb198,793,0.838251151847858,9
a48b9989ac,176,0.0,0
809ce44053,242,0.014704440741103813,1
885c2a90f5,533,0.41456719929418684,5
17be1887b9,383,0.0,0
b63b23fdc9,194,0.9603960396039604,10
154948ae6d,241,0.0,0
64baad8029,791,0.11998823644740712,2
d3c3988e54,315,0.010881286148416823,1
ade746d346,681,0.9857857072835996,10
c5a9c13a77,638,0.013920203901578276,1
3fc4d6b6ed,671,0.0025487697284579942,1
b33771a471,693,0.0,0
7c61d788af,569,0.0,0
180f0a1854,320,0.13537888442309579,2
e63196d890,511,0.0,0
bfbb9b9149,802,0.18811881188118812,2
1821c518da,674,0.20801882168414862,3
8c4ac14f53,524,0.35094598568767765,4
be1f425eac,397,0.5054406430742084,6
7e78a47cee,378,0.734143711400843,8
b5448cb40a,676,0.18380550926379766,2
1c3397d0ef,389,0.5105381825311244,6
d61250af0c,857,0.8039407901186159,9
296a04bc06,423,0.009999019703950594,1
12c92c9f70,620,0.10685226938535437,2
190ea39ec4,783,0.13351632192922264,2
d390b1cbef,655,0.0,0
ed2b73840d,359,0.44828938339378493,5
9737133eff,104,0.0,0
f0e7e06354,215,0.4550534261346927,5
0389fc6012,391,0.13792765415155378,2
f083e6692d,419,0.9920596019998039,10
4433b159db,218,0.0,0
27efc3195e,422,0.0,0
5559e0ceab,584,0.9156945397510048,10
df32c11fe8,766,0.0,0
4079c73376,237,0.8926575825899422,9
136af05158,424,0.815018135476914,9
258a5db63e,139,0.0,0
b11110b854,55,0.0,0
f6a89b6f89,590,0.33555533771198903,4
d12d5894b8,716,0.2624252524262327,3
86c675c4fb,678,0.0,0
27e12cbcea,735,0.6972845799431429,7
c45c9617bf,764,0.30516616018037446,4
0aea45ba8f,484,0.0,0
e1280ddc3c,588,0.061562591902754635,1
e1c6994595,954,0.0,0
02adf272e9,497,0.4101558670718557,5
407bd44d31,712,0.8719733359474562,9
365bdf0ae1,790,0.0,0
17a8b7e7f3,545,0.5282815410253897,6
769d51b80b,96,0.0,0
cc15d94784,76,0.0,0
dc05ed2596,479,0.0,0
2b55bdbda1,361,0.018625624938731496,1
bf00a0ab71,582,0.3717282619351044,4
8b4189c2a4,222,0.280168610920498,3
a89fc2586a,429,0.04538770708754044,1
c70153909b,867,0.0,0
c02071548b,252,0.9993137927654152,10
7df36788a9,138,0.0,0
8c1db0fc39,819,0.9358886383687873,10
8409fed45c,899,0.0,0
9c08332067,652,0.0,0
809cb34e8d,615,0.8919713753553573,9
65ef110246,891,0.6468973630036271,7
30e5cfec08,624,0.00029408881482207626,1
a07f9159e0,566,0.0,0
82f186d2ac,132,0.0,0
548887f17d,525,0.15939613763356533,2
89ba98210c,197,0.0,0
3ce41108fe,360,0.019801980198019802,1
e80ac14b0f,247,0.0,0
2a9190ed84,393,0.4789726497402215,5
12a953a079,121,0.0,0
fdabdc4399,810,0.0,0
28df927e87,340,0.8558964807371826,9
0f20f0242c,416,0.0,0
28f6f52c8f,317,0.6705224977943339,7
a8bfe7072c,811,0.0,0
1fba03699e,183,0.047740417606117046,1
b911d46acb,237,0.0,0
d0244d6c38,51,0.0,0
2d4e7a937b,778,0.0,0
571e63d0bc,785,0.8002156651308695,9
bf05a52a6b,392,0.00019605920988138416,1
5aee63c515,611,0.19145181844917164,2
981f73e811,429,0.2805607293402608,3
851a37ac37,406,0.0,0
418a13df5c,539,0.14184883834918147,2
4e7d4502bc,399,0.0,0
ffb2ad3f94,715,0.9609842172336045,10
9704b1ba61,720,0.2796784628957945,3
84eb2c400b,294,0.23576119988236446,3
4d684d99cc,324,0.0,0
775bc235d0,526,0.9668659935300461,10
c66a9ea31d,555,0.9980394079011862,10
6460ce2df7,746,0.1485148514851485,2
4618b50b42,685,0.0,0
cd292b7c8d,766,0.0,0
2da9564e53,757,0.0,0
66891ec970,817,0.8443289873541809,9
c824b8afaa,408,0.0,0
565f9c3fce,687,0.0,0
5701bbfe46,303,0.0,0
c39f317ad0,443,0.0,0
9bf022776e,732,0.04372120380354867,1
7cbfebdf9d,432,0.4285854328007058,5
17bb0d4b3e,816,0.9481423389863739,10
b6c52b4a53,685,0.4859327516910107,5
fee35c9fa9,496,0.6037643368297225,7
9917602913,494,0.0,0
213e0a9f7b,272,0.0,0
ede9c03a6f,796,0.0,0
51ede1c702,400,0.17655131849818645,2
0977568b54,195,0.0,0
e683e8ae69,652,0.0,0
28d42de29f,512,0.09489265758258994,1
143eefe05a,285,0.0,0
4fbda008c7,332,0.46534653465346537,5
6c6c1cbae9,241,0.0,0
3d781526c2,596,0.3782962454661308,4
71507ccc96,387,0.0,0
eb5e2a6b3a,589,0.0,0
3fc79d2ece,253,0.0,0
1d9f4e875a,740,0.9956866973826095,10
a59385755d,756,0.0,0
3d4bc58424,674,0.11293010489167729,2
be9ce6a9d7,294,0.11253798647191451,2
7a817b12b4,389,0.0,0
c7ab9848b9,338,0.002450740123517302,1
c023a62b96,819,0.8579551024409372,9
61df7e1f4d,457,0.0,0
4a8d55bdf5,720,0.5661209685324968,6
363a171d90,542,0.0,0
61321814ce,616,0.7818841290069601,8
02206b234e,828,0.0,0
54629440c9,495,0.0,0
d17eee846e,605,0.42672287030683265,5
590f7ae6e7,227,0.0,0
85e6b4cb1c,374,0.6655229879423586,7
81fa3d59b8,857,0.7326732673267327,8
08993551ae,719,0.42829134398588375,5
27b5526adb,702,0.0,0
69cddf572c,503,0.5623958435447505,6
e5c26c8634,230,0.0,0
740e4ce45d,318,0.0,0
bb2160921c,191,0.5180864621115577,6
ddd3099877,557,0.5805313204587785,6
61cfb43abf,412,0.0,0
1c9fa3dff4,691,0.023625134790706794,1
da84ed2423,135,0.0,0
45f292bb41,491,0.44534849524556414,5
573f9f58c4,120,0.0,0
285f4b2e82,824,0.49504950495049505,5
d606f4a578,268,0.24203509459856876,3
f4638e7428,257,0.817566905205372,9
edfe5ae3ef,232,0.0,0
77415e7cda,141,0.0,0
e6ac2a35cd,506,0.9656896382707578,10
087192e2ec,797,0.05538672679149103,1
aff8ae9d4d,110,0.0,0
1ebc029ba0,618,0.36408195274973043,4
ebf89446f2,392,0.17527693363395747,2
ac6289352d,96,0.0,0
ff9b7d0d2e,332,0.33516321929222626,4
f7dc2b2c9a,834,0.7418880501911578,8
19d821e8e4,177,0.0,0
