,id,z,coverage,coverage_class
1972,971c96134a,684,0.0,0
268,e875c9a960,576,0.8230565630820508,9
3454,963189b39c,722,0.4800509753945692,5
589,f4f0fd932e,301,0.2968336437604157,3
2093,84e540208f,537,0.17125771983138907,2
515,044106f759,615,0.6738555043623174,7
1164,58f752db3b,417,0.7294382903636898,8
2917,28d42de29f,512,0.09489265758258994,1
2461,c80f09bee6,546,0.4728948142338986,5
2142,fc13dabcbb,585,0.14586805215174986,2
901,a35ba23a41,175,0.0,0
1233,9d98768f19,791,0.044113322223311435,1
2810,b33771a471,693,0.0,0
1838,c5c4479af6,174,0.0,0
1271,d66bb0c151,536,0.0,0
1331,638e7a825e,552,0.9973532006666012,10
2032,6e3634da35,681,0.0,0
1296,bb697642ae,621,0.0,0
3412,0f9977b1dd,106,0.0,0
2005,71a31f4356,565,0.9705911185177925,10
1702,a7f4b8d36e,611,0.4149593177139496,5
2710,569f85c4ce,308,0.0,0
341,1804a4c064,713,0.8334477012057642,9
114,393048bc6c,107,0.0,0
1928,40ccdfe09d,227,0.0,0
1338,81e9af5ee2,814,0.07950200960690128,1
1873,6e409af2cb,230,0.0,0
1291,abe36055e8,342,0.0,0
1293,5f3b26ac68,775,0.4626997353200666,5
792,c2ca0ed857,597,0.8567787471816488,9
1536,1c687fea93,213,0.0,0
2080,77ecd76754,99,0.0,0
1465,18590f686a,596,0.8937359082442897,9
3349,53485dc0d9,721,0.4634839721595922,5
1786,a43ca2ef73,661,0.0,0
2205,228f9cee2e,237,0.0,0
1532,7b0c7e28f0,833,0.8867758062935006,9
2072,668b41c03e,659,0.18507989412802667,2
3493,6e72c79c29,414,0.9958827565924908,10
806,932529c83d,301,0.0,0
1311,71d10659ad,554,0.0,0
3768,c6648ea2ca,811,0.9262817370845996,10
3983,3c1ed5cc1f,555,0.0,0
2862,8409fed45c,899,0.0,0
2152,63bed65d65,485,0.24497598274678956,3
23,7faea04242,818,0.7527693363395745,8
2545,103713e20d,718,0.009018723654543672,1
547,c4b05c2eaa,498,0.7883540829330458,8
2763,bbf8c7968a,398,0.0,0
1992,0ebe3ee1ad,700,0.5005391628271738,6
1601,d204ea9f09,397,0.0,0
3857,077cb8696f,240,0.0,0
219,4d33311a1e,887,0.0,0
1287,14dcf18fb6,599,0.5576904225075973,6
1723,ad1e8ef844,586,0.0,0
3670,93f7759d52,464,0.9251053818253112,10
3779,c8404c2d4f,288,0.0,0
2603,263bd9dfd6,370,0.5029899029506911,6
2095,83558aa4b8,527,0.17655131849818645,2
2008,b637a7621a,179,0.0,0
1077,2ff32a1188,358,0.40084305460249,5
3780,776d123d8d,180,0.9616704244681894,10
2146,340c808130,660,0.11567493383001665,2
171,676d100540,655,0.0,0
3894,97adf32d4d,590,0.4020194098617783,5
1502,ad16edc8be,509,0.045681795902362515,1
3719,f7e855fc40,431,0.0,0
3252,0841984941,718,0.0,0
899,1a37af90c1,136,0.0,0
3526,6c5b8b3950,584,0.0,0
2706,bc3156b1e4,67,0.1438094304479953,2
3867,a4932322ce,546,0.6350357808058034,7
1668,9466e21e0d,640,0.0,0
2926,a59385755d,756,0.0,0
3262,eb38db5443,442,0.05558278600137241,1
1804,9a4db0d7aa,802,0.7696304283893736,8
129,1e4c96a9cd,562,0.0,0
2061,608574722a,330,0.0,0
989,e1984bebe3,631,0.0,0
2475,d3c9529867,773,0.800705813155573,9
688,6c49b277aa,809,0.0,0
1286,cffbfab33b,755,0.9893147730614644,10
961,725d92524a,678,0.8837368885403392,9
1327,236a5cc090,676,0.20223507499264776,3
3608,36bc8044f8,674,0.09891187138515832,1
1848,c58124fdc4,390,0.042054700519556905,1
1150,28ad4e60c5,634,0.08459954906381728,1
106,670d9655d5,464,0.7781590040192138,8
161,40d01e18a0,280,0.0,0
2912,213e0a9f7b,272,0.0,0
799,c58b6277c7,687,0.28644250563670226,3
2286,16a9609841,618,0.0,0
1204,ddcb1ad560,738,0.0,0
1839,b9bf0422a6,112,0.0,0
1170,a0219e8fa4,579,0.0,0
513,2fd6d25adb,129,0.16272914420154888,2
2019,5936740d48,121,0.0,0
3807,d4acb30303,444,0.7031663562395843,8
36,3be0c0be8e,797,0.0,0
3839,423800be38,687,0.16949318694245666,2
600,ddd0be8fd5,88,0.0,0
212,d629a56d3c,482,0.0,0
1367,9a478d8cf2,290,0.0,0
1599,d61e5c8296,795,0.0,0
360,9a672bfb51,642,0.9902950691108716,10
2426,0a41de5e3b,449,0.009116753259484365,1
3841,0f19680b4d,540,0.601411626311146,7
1504,de15d35ebc,333,0.0,0
1911,62a8f89a19,547,0.0,0
1102,95a87f8ad9,108,0.0,0
1298,8c9a0ea088,541,0.17390451916478775,2
2221,09ee5831f4,235,0.043819233408489366,1
3860,1d2cd614be,190,0.0,0
165,eab589e1f2,63,0.0,0
271,ee5e9e4570,302,0.5658268797176748,6
57,5edb37f5a8,182,0.0,0
2364,8dc946b34d,449,0.3765317125771983,4
2925,1d9f4e875a,740,0.9956866973826096,10
3463,d7e6e1323a,730,0.4289775512204686,5
3005,a038a2d781,389,0.5595529850014704,6
1169,6abe55deaf,322,0.0,0
2219,5fabfdc0b6,565,0.24487795314184885,3
2150,008a50a2ec,524,0.004313302617390453,1
3884,eb23ddad08,583,0.6637584550534261,7
3067,90c62cd13b,648,0.07028722674247623,1
2632,5dfa4cfa2d,590,0.7776688559945103,8
2802,17be1887b9,383,0.0,0
145,9fbd3ca3b5,295,0.0,0
860,113b017a91,581,0.009704930889128516,1
3017,87af5ec058,907,0.0,0
2597,b9fb7882a0,248,0.032937947260072535,1
1771,8b11113861,380,0.43681991961572403,5
1050,458a05615e,312,0.6135672973237918,7
3942,7c99d1c1eb,292,0.0,0
316,66e922c8d6,730,0.0,0
3955,be2dd1db16,206,0.0,0
3018,fb14beb69f,475,0.9882364474071168,10
1661,fba32825cd,722,0.0902852661503774,1
2944,69cddf572c,503,0.5623958435447505,6
1230,4210e9e5d3,504,0.0,0
3781,e44dcaeb74,143,0.0632290951867464,1
2003,29c033e8e4,431,0.0,0
3538,d97f94a2dd,659,0.3953533967258112,4
2564,24cb80b5da,467,0.22007646309185372,3
3359,38178b0ded,499,9.802960494069208e-05,1
2662,63532a858b,490,0.0,0
2807,ade746d346,681,0.9857857072835996,10
3034,e89272a29b,488,0.8805019115772963,9
3462,5c297b5dcd,633,0.0,0
2199,7c0447f939,318,0.0,0
387,ac90c088ee,202,0.0,0
613,c95d3f1510,610,0.5500441133222234,6
1751,fb1b82dde6,599,0.0,0
257,e2f397d206,262,0.1609646113126164,2
1979,38a15dee44,717,0.2512498774629938,3
1343,5fd2a3ef64,771,0.21272424272130186,3
3103,4fd99d2b52,402,0.0,0
2619,387aa87ae2,541,0.0,0
2832,27efc3195e,422,0.0,0
1211,8e48de3b3b,458,0.3053622193902559,4
3104,14a89a1840,343,0.1937064993628076,2
2640,8e93b66386,185,0.6819919615723948,7
3891,e12cd094a6,758,0.6831683168316832,7
1694,3ee1cfb6a6,146,0.8435447505146554,9
3172,1fec8e839a,829,0.15165179884325067,2
3090,5f51a19f9e,759,0.91216547397314,10
3322,a66c03c236,456,0.09253994706401332,1
2328,1b71d67404,424,0.0048034506420939135,1
708,29fd4ba626,671,0.0,0
3862,62e72fe39a,154,0.0,0
1374,da689f1bca,480,0.906087638466817,10
140,40a571cf0f,445,0.9279482403685914,10
1468,6a29fbd74b,544,0.0,0
2058,fc4c223773,445,0.16988530536221938,2
348,e437c3912d,523,0.5869032447799235,6
3177,25e4b6fd77,309,0.028232526222919326,1
1239,b1f0e104f5,473,0.5020096069012842,6
1637,f62410bce9,512,0.8050191157729635,9
2797,94c94ee7b6,650,0.7103225174002549,8
2965,ff9b7d0d2e,332,0.33516321929222626,4
3742,86f892ad2f,689,0.0,0
954,1ff0aa7f05,585,0.3229095186746397,4
3492,495e5d8dc0,553,0.9798059013822176,10
2671,3975043a11,730,0.5643564356435643,6
1141,f7b1bd7c8a,323,0.9322615429859816,10
3135,5e98f349f3,317,0.0,0
340,2d20ee4eff,711,0.09812763454563278,1
3523,8f7b7b9980,478,0.05509263797666896,1
2351,c8adc706f5,516,0.6847367905107342,7
3171,739a9ab34a,435,0.00019605920988138416,1
2492,25c415e373,121,0.0,0
1703,3c30b8e27b,565,0.2807567885501421,3
1000,3a58606814,501,0.3708459954906382,4
2382,c50ba562ef,315,0.0,0
1207,f0b5a05a6e,356,0.0021566513086952264,1
342,16e308dbc3,313,0.8507989412802667,9
3182,bbb762835a,396,0.8153122242917361,9
453,358b9acfb5,705,0.1797862954612293,2
2694,fbcd92f03f,417,0.00039211841976276833,1
3444,63d3cf63be,458,0.4915204391726301,5
1132,ff24769ea3,419,0.0,0
2915,0977568b54,195,0.0,0
1361,f0ea2421f0,122,0.0,0
1158,42a3baf571,277,0.5894520145083816,6
1081,2fbde8630d,538,0.0,0
2085,2a49169951,511,0.2293892755612195,3
157,948d73d7c2,947,0.0,0
872,1a28f06897,460,0.0,0
3041,f1e4acdd7b,304,0.5877855112243897,6
1066,1afddc8196,410,0.029408881482207626,1
2429,fe0ff502fb,942,0.0,0
601,60b7303d20,213,0.0,0
2344,b095375d19,179,0.9367709048132536,10
3037,01c033e116,494,0.15400450936182727,2
3192,b1be1fa682,95,0.4554455445544554,5
683,6d46f994ac,676,0.0,0
2116,6cf284fb9e,600,0.4564258406038624,5
1639,d0cd29a61b,480,0.0,0
3282,bbb5279a06,782,0.8710910695029899,9
3364,886dc2e534,357,0.07842368395255367,1
569,bc5ee94de7,128,0.4867169885305362,5
1510,c20c019650,349,0.8855994510342123,9
1436,a31e485287,53,0.0,0
1390,56ced19ad6,192,0.06107244387805118,1
156,b506085af9,146,0.7019900009802961,8
1698,1c0b2ceb2f,71,0.0,0
1309,0fd38464c3,364,0.3981962552690913,4
721,80694aa70f,476,0.05264189785315165,1
3200,fcce81906d,659,0.03578080580335261,1
663,35ba6f2faf,596,0.5151455739633369,6
2995,fb1e8578cf,580,0.4298598176649348,5
44,0b176124c4,744,0.05352416429761788,1
948,4e5d643b2f,354,0.8603078129595138,9
431,2ee6e81e4b,472,0.5677874718164886,6
3300,6eeeda7f4a,477,0.9958827565924908,10
3905,32887c2719,374,0.8450151945887658,9
253,13037dfbb2,670,0.010195078913831977,1
2361,2356ec6570,334,0.0,0
2406,ed66549524,574,0.0,0
2972,a3bea8f266,507,0.4565238702088031,5
1544,b93d143e4b,176,0.0,0
1188,6d55cabc8d,157,0.0,0
2920,6c6c1cbae9,241,0.0,0
1589,1169f5b1fb,383,0.0,0
1006,645abba5ec,284,0.7813939809822567,8
1726,6e1444d88d,564,0.4509361827271836,5
1380,18ac660fbb,407,0.4134888736398392,5
986,18449e54f8,553,0.0,0
915,0f3118527c,669,0.0,0
332,7aef9898fa,535,0.5842564454465249,6
3418,a8ef242dfd,568,0.023625134790706798,1
1893,ba836c5ae1,744,0.46260170571512604,5
64,d0319f0ec5,380,0.8153122242917361,9
1586,eb84dfdf18,699,0.0,0
629,bcae7b57ec,291,0.0,0
2658,d9044ee3c6,843,0.012253700617586509,1
3647,135ae076e9,91,0.0,0
1620,59944f0f92,522,0.7731594941672385,8
3677,62de954435,456,0.0,0
1358,85fe62d2d6,454,0.0,0
3686,e4c8dc59fa,253,0.0,0
3679,429bf7c665,727,0.01813547691402804,1
2316,2fa4260cde,788,0.0,0
3649,d6cba9f9de,528,0.4222135084795609,5
3340,f6009f764c,811,0.4631898833447701,5
1026,5948185d4d,515,0.0,0
3307,f2d668f7e7,262,0.0,0
284,4985566e7d,105,0.0,0
2302,ca393f0eaf,561,0.0,0
1022,da5ab3d506,83,0.009999019703950594,1
1994,0951f85203,737,0.10312714439760808,2
312,59ceec4f7c,600,0.4881874326046466,5
2978,e37a3da5b2,480,0.0,0
3582,041925f04c,580,0.5149495147534555,6
2189,4b9862566c,271,0.0004901480247034606,1
3524,d9d06aa699,745,0.0,0
2853,dc05ed2596,479,0.0,0
1088,2fe4adfd48,813,0.0,0
2758,e0dade9896,277,0.0,0
3910,b91a91adc5,414,0.02735025977845309,1
2424,8612ca9286,488,0.0,0
3858,c7a92a6707,578,0.0,0
197,8d141a0b7a,687,0.11910597000294088,2
3502,4f30a97219,120,0.0,0
1280,44f5dd71ab,625,0.0,0
3707,06523f9719,572,0.0,0
771,f1d488759e,778,0.029899029506911087,1
1488,b6e57d954e,227,0.732575237721792,8
310,6ddd6a2ec1,455,0.3775120086266052,4
301,483372b203,421,0.9966669934320164,10
3291,884400b2e8,561,0.0,0
494,ed081aa065,687,0.060974414273110476,1
2939,590f7ae6e7,227,0.0,0
3824,46dd77ede5,217,0.0005881776296441525,1
2675,488f5f133e,397,0.9878443289873542,10
662,6ec6e26ddd,590,0.8205077933535928,9
2274,c307912941,306,0.0,0
1400,db75c6831e,525,0.00421527301244976,1
362,d31e3fbfdc,166,0.0,0
2872,e80ac14b0f,247,0.0,0
1519,0558ee87d3,796,0.9501029310851876,10
841,cd249859fa,410,0.0,0
2557,1c78d88cb8,304,0.0,0
187,34d2af0f86,818,0.0,0
2712,7c9c01ebe8,796,0.0,0
3510,3dc8ca137c,450,0.0,0
1297,f4784e4f1f,172,0.0,0
2179,e96a030ded,817,0.0,0
631,f8ba90c991,88,0.0,0
2938,d17eee846e,605,0.4267228703068327,5
2233,2775c5f447,768,0.44319184393686895,5
3224,849f39dcbe,874,0.0,0
1245,0f4637e4b7,218,0.0,0
3455,728917ca07,592,0.9547103225174004,10
533,d30e73de0c,365,0.6369963729046172,7
2276,7ec58d0743,634,0.0,0
1191,fc944f4e1f,570,0.992059601999804,10
2430,75d0e44b1c,499,0.030095088716792468,1
518,caccd6708f,747,0.7326732673267327,8
254,b74ecdfe20,377,0.11077345358298206,2
3637,a4e5b9902b,345,0.5129889226546417,6
1235,d35af24206,782,0.06342515439662777,1
1662,46386ca4a3,695,0.06499362807567885,1
2570,f5e72111d0,133,0.0,0
735,6a0f5a8b42,569,0.3087932555631801,4
3630,da0f021c5b,481,0.20841094010391134,3
178,132e30cffd,790,0.17419860797960984,2
3222,30badffdd5,685,0.8604058425644545,9
2011,af7e9d7648,555,0.30702872267424763,4
1328,31ca053bec,355,0.7190471522399765,8
2523,2f4fb95bb7,331,0.4009410842074306,5
2947,bb2160921c,191,0.5180864621115577,6
3383,000e218f21,841,0.0,0
2822,296a04bc06,423,0.009999019703950594,1
3407,f1b1f57aee,421,0.29154004509361825,3
2137,b6bbd06618,536,0.13792765415155378,2
426,1a4278325d,501,0.0,0
1809,cb2698f715,934,0.0,0
1583,ee48914076,585,0.013430055876874816,1
2033,c156fd6d44,888,0.0,0
758,f6e87c1458,128,0.4455445544554456,5
2415,f566a7cbc6,301,0.0,0
904,d3f2336daf,378,0.4746593471228311,5
455,5bb48ef0ea,454,0.9955886677776687,10
787,ee94d2281f,717,0.5765121066562102,6
1045,be18a24c49,314,0.19801980198019806,2
549,3ee87f1ea6,219,0.21488089402999705,3
2743,a5eedd418a,178,0.3049701009704931,4
2218,ec212b3d2d,342,0.03362415449465739,1
2688,a826e5e6e5,781,0.011371434173120282,1
741,fc1ca2fbc8,260,0.5204391726301343,6
3512,675cab373f,645,0.0016665032839917654,1
1711,a970e82aac,492,0.4748554063327125,5
1168,75eaea4cdb,347,0.4826977747279678,5
2327,9718102ef6,209,0.4975002450740124,5
1082,23afbccfb5,338,0.7821782178217822,8
773,df8c73e52b,339,0.1314577002254681,2
2509,6cf6889e33,784,0.0,0
3826,66cf41c563,577,0.8162925203411431,9
1151,51179a1815,377,0.11508675620037252,2
1920,a05da102a2,503,0.11587099303989805,2
3996,caa039b231,602,0.3769238309969611,4
3809,cef03959d8,221,0.049504950495049514,1
2790,e37b8208fa,509,0.3648661895892559,4
3831,db9bb00470,848,0.10067640427409076,2
2147,7e92ab6fe8,524,0.0,0
1835,c9695bff51,171,0.0,0
637,f6c49acac0,542,0.0,0
836,572f0b1ad8,639,0.1588079600039212,2
1945,d433300064,842,0.2873247720811685,3
3375,894b5b40af,320,0.0,0
75,628ea36ba6,680,0.0,0
2404,f122ead5f2,513,0.06656210175472993,1
2924,3fc79d2ece,253,0.0,0
2827,9737133eff,104,0.0,0
1305,5cf1f1e7f0,282,0.4695618076659151,5
2709,9e966d733c,201,0.06871875306342515,1
3703,930c8dd0e4,604,0.0,0
2232,c6612326fa,308,0.6448387412998725,7
3625,fbf380831b,468,0.5480835212234094,6
3332,c23090da64,376,0.07214978923634938,1
985,6c95018d5c,630,0.3535927850210764,4
1023,aac747667e,722,0.0,0
1558,efbfde4930,649,0.05411234192726203,1
3223,6ed0ef14db,763,0.13469267718851094,2
2059,a69586db4e,569,0.9383393784923046,10
2804,154948ae6d,241,0.0,0
2975,f5a92d1356,346,0.04509361827271837,1
652,12e859e91d,545,0.9760807763944712,10
3065,b8236d92ff,236,0.12606607195372999,2
3553,5d4dcb9d8b,143,0.0,0
544,b13f0dbc84,704,0.08499166748358004,1
1277,23a17b87e7,564,0.0,0
447,5446a64ba5,498,0.331732183119302,4
889,fdc06fea10,872,0.0,0
545,6d2a5a2fe2,242,0.04107440447014998,1
2816,8c4ac14f53,524,0.35094598568767765,4
73,3281bb7282,637,0.6000392118419763,7
2269,9ba564058f,440,0.7294382903636898,8
3681,82adfbc0f1,130,0.0,0
167,2f5377ea9d,845,0.5683756494461327,6
1864,5575337f66,445,0.01882168414861288,1
1236,53eb356632,781,0.0015684736790510733,1
1539,7469baeb8d,512,0.7697284579943143,8
894,2578042000,612,0.8528575629840212,9
108,6a1783be17,392,0.12616410155867072,2
2155,2bca4fe522,709,0.0272522301735124,1
237,71438f26ec,947,0.4276051367512989,5
2063,2b160a1291,655,0.0,0
3664,d9e45a7fab,554,0.15723948632487011,2
2586,93b51f6335,566,0.3510440152926184,4
1216,f959f79b64,536,0.0,0
3179,276807c93b,291,0.6376825801392021,7
290,2717821409,609,0.7863934908342319,8
2787,e69330b40a,368,0.8358984413292815,9
3755,9472731dfd,568,0.0,0
1454,4d58e8d8ff,251,0.10881286148416823,2
82,8f407b64ae,144,0.0,0
656,e045664b46,612,0.0034310361729242233,1
2970,1c20fc4477,239,0.4143711400843055,5
1450,fa01eb7fdf,819,0.0,0
418,437fbb64d4,657,0.0,0
3827,1f9dcb9a1f,609,0.0,0
273,d7398cfded,406,0.28791294971081266,3
1262,f78674d646,946,0.0,0
2561,9b09626522,722,0.0,0
605,cc2da77c17,350,0.0903832957553181,1
3527,0df53ae04c,373,0.1585138711890991,2
2452,812c804456,413,0.0,0
384,211fc910da,336,0.0,0
3001,c72c5ee731,220,0.0,0
2459,20349d0a12,367,0.2627193412410548,3
2043,f8b721f632,699,0.08940299970591119,1
2666,6150f39f8d,242,0.0,0
715,4cfee4b097,560,0.7270855798451132,8
3428,67db09fda5,426,0.1361631212626213,2
2820,1c3397d0ef,389,0.5105381825311244,6
272,849881c690,701,0.9405940594059404,10
1419,e5a6b92463,444,0.4643662386040584,5
834,ce14d335bf,309,0.6261150867562004,7
1778,25e519b494,788,0.7261052837957063,8
3882,46c1a0e9a3,88,0.0,0
404,81491224d7,497,0.0,0
2569,6da04e4c20,705,0.0,0
3731,c4b4099179,270,0.25213214390745997,3
1812,db0bc63d60,639,0.8825605332810509,9
3507,bfa7ee102e,844,0.9603960396039604,10
566,37e16a5404,539,0.9931379276541517,10
582,32f4fd66ae,655,0.0,0
495,8b44342fd9,948,0.9587295363199686,10
3951,1751290ca2,737,0.7748259974512303,8
3960,fbc98aedc0,208,0.07734535829820606,1
1672,0db1b4c199,883,0.0,0
486,4766b51055,640,0.0014704440741103812,1
3365,e799fcac15,783,0.17380648955984707,2
3402,455c8febce,509,0.9367709048132536,10
470,75fb579aa2,562,0.8248210959709832,9
2336,8686b3a5d4,715,0.5826879717674738,6
382,e8757626a1,210,0.0,0
3413,362cec7849,689,0.5043623174198608,6
2527,f454efbd20,655,0.6705224977943339,7
1725,e340e7bfca,783,0.0,0
876,74fa9386ae,238,0.0,0
2767,9ff59d834b,565,0.0,0
3745,94e7558e32,441,0.2986962062542888,3
598,cd5c9532e4,630,0.4573081070483286,5
1452,52ac7bb4c1,400,0.5247524752475248,6
2748,aa56279e8f,265,0.0,0
2829,0389fc6012,391,0.13792765415155378,2
2513,33dfce3a76,780,0.8910891089108911,9
3944,a6ba9b9f91,651,0.0928340358788354,1
1483,0ba541766e,701,0.4386824821095971,5
3641,3d6d400816,801,0.0,0
20,b3396387a6,407,0.5258308009018724,6
1411,351ea99ec3,415,0.13194784825017156,2
1968,84af757738,281,0.0,0
3710,be90ab3e56,407,0.801980198019802,9
3185,7145f7e956,647,0.012939907852171357,1
291,ccd6841e90,484,0.0,0
440,1495558064,495,0.659347122831095,7
1391,2556c23489,655,0.2722282129203019,3
3825,b8ee1d8dbd,181,0.9127536516027841,10
1952,884cd7af00,346,0.4241741005783747,5
3803,c42d63b0e6,430,0.3180080384276051,4
1295,e9909298a9,708,0.917263013430056,10
551,76c76f8056,621,0.15047544358396234,2
3296,3df62de11d,552,0.3051661601803745,4
2636,2f746f8726,297,0.594059405940594,6
1593,155bcd4b4d,712,0.453975100480345,5
1507,a9b7fa7e0d,595,0.33653563376139595,4
1737,1a2918c9b4,372,0.42319380452896777,5
492,b2d7897c35,107,0.0,0
52,9f0ebbd210,492,0.6764042740907754,7
3683,a988661613,744,0.0,0
855,6a3f8feaea,789,0.0,0
444,cfe4dd9f7e,804,0.0,0
2024,5326fad561,381,0.0,0
505,63193879b4,127,0.5637682580139202,6
1592,97b058f254,296,0.0,0
3059,32f1039c61,845,0.35153416331732185,4
1977,961b1310e9,837,0.17037545338692284,2
3460,92a20ccbe2,351,0.0,0
434,bce4cdea7f,723,0.0,0
2445,30307d5103,444,0.18909910793059506,2
317,19bd49e478,758,0.004509361827271836,1
3475,7b4ccb8113,794,0.882854622095873,9
1332,384d50db49,656,0.4515243603568278,5
3814,b42ffc97d4,419,0.0,0
3823,459396b418,270,0.0,0
512,4b3502ca99,402,0.8638368787373787,9
3595,75c7d3b5a8,199,0.0,0
1837,0532916483,307,0.1091069502989903,2
2587,725a0ae373,264,0.9423585922948732,10
3849,aeb36c1964,515,0.4223115380845015,5
2537,a6625b8937,944,0.6039603960396039,7
2476,6e691f1825,177,0.0,0
2611,2ecb2b0797,390,0.09244191745907264,1
2490,9694a662dc,758,0.0,0
2234,6a6ebb2255,649,0.4789726497402215,5
2096,9a4b15919d,259,0.297029702970297,3
262,1efe1909ed,143,0.0,0
677,690514a3e4,133,0.0,0
660,1d685060b2,432,0.0,0
636,530f759c6f,608,0.0,0
2533,f599fad413,372,0.9768650132339968,10
2615,c356f76804,638,0.9765709244191746,10
3191,cc70a60681,505,0.11018527595333792,2
1372,cd5cd074f1,378,0.5104401529261837,6
2575,b981d35c43,598,0.0,0
619,5b72ade49e,447,0.0,0
1704,4edadcf4c4,391,0.8203117341437114,9
415,3ed6168b22,542,0.556514067248309,6
188,d3b6c08868,206,0.0,0
3871,9539d280a6,570,0.845897461033232,9
2356,dd580d1681,765,0.18027644348593275,2
1389,1a4ffa4415,263,0.0,0
3379,89165071a4,807,0.37447309087344377,4
1459,60698e8fd2,266,0.06420939123615332,1
1362,e51bea30d0,454,0.3469267718851093,4
2047,d84e52cb6e,107,0.0,0
1031,45b5f91d83,582,0.8160964611312617,9
120,a05ae39815,337,0.0,0
2210,7576a8a091,454,0.4608371728261935,5
2419,578aefa47e,835,0.08136457210077444,1
2412,b1ac5ed0b3,99,0.0,0
1320,a1e32a6815,549,0.7719831389079502,8
2562,829ebfbb32,817,0.0,0
2590,ce3e6bba2e,793,0.0,0
2417,71f724c7ef,584,0.8980492108616802,9
1009,64e79513a3,341,0.0,0
65,b92ff69b44,243,0.0,0
1630,3187bf5c2d,595,0.0,0
2374,d553c91194,445,0.00235271051857661,1
3560,c33faa5d81,620,0.0,0
885,12e94a5a08,566,0.5721988040388197,6
1020,29b25b5f03,373,0.0,0
2897,6460ce2df7,746,0.1485148514851485,2
1056,af84304233,261,0.3060484266248407,4
2124,68d9f77646,646,0.006371924321144986,1
3479,3371d166f0,271,0.0039211841976276845,1
2521,ff9d2e9ba7,321,0.0,0
128,cd1b2e49f4,265,0.06666013135967062,1
3758,66cd349922,607,0.4471130281344966,5
910,ec406285e8,635,0.01588079600039212,1
2517,881407fa84,474,0.0,0
1318,074673a5f1,347,0.0,0
2252,935cba59ad,699,0.0,0
456,36ad52a2e8,544,0.562885991569454,6
2244,387b6956c4,355,0.16929712773257524,2
2923,eb5e2a6b3a,589,0.0,0
594,5395202313,705,0.7193412410547986,8
1033,b76b065012,690,0.035976865013233994,1
2034,7268aedee7,638,0.0,0
1622,0ae08cc1b2,532,0.0,0
3739,f57cb32d6d,296,0.0,0
995,b552fb0d9d,199,0.0,0
1192,fdb7d132be,634,0.0008822664444662287,1
471,ca511bc319,600,0.7442407607097343,8
1243,d14db20055,743,0.0,0
3581,b448f0fae6,467,0.98441329281443,10
1913,b35b1b412b,737,0.4158415841584158,5
3749,15d76f1672,494,0.5148514851485149,6
2305,18f3626b0f,430,0.01588079600039212,1
882,5f397e0074,798,0.440937163023233,5
742,977f897477,530,0.04029016763062445,1
3368,415eb5b72c,558,0.022546809136359185,1
2493,b15313d4e8,844,0.6624840701891971,7
577,fa08ffa6fb,468,0.0,0
2535,d465b396f2,509,0.016959121654739732,1
282,4848a3a509,729,0.0,0
2986,27c45fef01,683,0.0,0
446,697af33de9,354,0.0,0
2498,1bebafb9f3,300,0.0,0
2770,66b4280f4e,572,0.3293794726007254,4
2182,08f3346b8a,307,0.1836094500539163,2
2705,a7bc02b7d4,487,0.07460052935986668,1
2227,6636021b35,310,0.012939907852171357,1
1760,d4d964f62d,217,0.0,0
292,8e13060816,164,0.0,0
349,8a02b4a1b7,630,0.0,0
873,6a89c7a85d,663,0.011567493383001668,1
413,2af008d773,560,0.6003333006567984,7
3023,1befe1ba44,420,0.1609646113126164,2
2413,ff238df1c4,700,0.4777962944809333,5
134,1ab49f29e9,915,0.0,0
3499,4ed12ec89a,526,0.7034604450544064,8
1070,912b573a9e,713,0.0,0
231,216aa6275d,637,0.6251347907067935,7
2048,fa9b3f2aa9,832,0.104107440447015,2
186,287aea3a3b,452,0.0,0
1983,3391f0befc,723,0.001176355259288305,1
2050,66cfa202e5,508,0.7646309185373983,8
808,026f97575b,152,0.0,0
997,03511989ac,434,0.0,0
818,c385af3da9,270,0.0,0
3308,cbd42ee63f,101,0.0,0
2098,6a1fe1a81e,836,0.5278894226056269,6
3924,08640ede7a,723,0.624938731496912,7
3548,2f917b1124,566,0.010881286148416823,1
1868,a8aeef5395,291,0.0,0
2696,20c99dee06,675,0.0,0
3689,d47c78058a,524,0.4449563768258014,5
3816,0822e176b2,794,0.0,0
3061,14c16f99d5,415,0.7728654053524164,8
892,6fe2b681e4,230,0.010881286148416823,1
2089,6a3d92ce59,364,0.0,0
3912,97a653e83c,301,0.4961278306048426,5
81,0926b7396b,673,0.0,0
3515,0f613bd191,241,0.04430938143319282,1
1632,9a3abd0ba6,743,0.6468973630036271,7
508,2b76b47947,490,0.4739731398882462,5
689,61bd2ee822,777,0.3436917949220665,4
135,8320911258,290,0.8888344279972552,9
3503,a7a124fff5,825,0.980590138221743,10
34,35fd991255,333,0.5654347612979119,6
326,03eed26d3e,183,0.0,0
3321,cb68c2431a,713,0.0,0
2889,418a13df5c,539,0.14184883834918147,2
1656,10f3d01ddb,449,0.9393196745417116,10
1373,9bd58061d6,614,0.16694441721399866,2
481,38e018ea0f,721,0.006469953926085678,1
558,868e7a70ae,286,0.0,0
3855,7134e4acac,761,0.8283501617488481,9
3485,cc97e87765,671,0.5527889422605627,6
1560,5f45291a7a,694,0.4260366630722478,5
2899,cd292b7c8d,766,0.0,0
3743,9f2e5a8c24,753,0.09950004901480247,1
